manufacturer_name,model_name,transmission,color,odometer_value,year_produced,engine_fuel,engine_has_gas,engine_type,engine_capacity,body_type,has_warranty,state,drivetrain,price_usd,is_exchangeable,location_region,number_of_photos,up_counter,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,duration_listed
Mercedes-Benz,Sprinter,mechanical,green,400000,1996,diesel,FALSE,diesel,2.3,minibus,FALSE,owned,rear,"6,639.48",FALSE,Брестская обл.,12,4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,59
Toyota,Corolla Verso,mechanical,black,267000,2004,diesel,FALSE,diesel,2,minivan,FALSE,owned,front,"6,350.00",FALSE,Минская обл.,14,1,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,4
Volkswagen,Sharan,mechanical,silver,410000,2001,diesel,FALSE,diesel,1.9,minivan,FALSE,owned,front,"6,100.00",FALSE,Минская обл.,7,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,34
Skoda,Fabia,mechanical,white,232000,2009,gasoline,FALSE,gasoline,1.2,universal,FALSE,owned,front,"6,000.00",FALSE,Минская обл.,10,9,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,36
Nissan,X-Trail,mechanical,grey,303000,2002,diesel,FALSE,diesel,2.2,suv,FALSE,owned,all,"6,000.00",FALSE,Минская обл.,2,1,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,58
Ford,Transit,mechanical,blue,546000,2003,diesel,FALSE,diesel,2,van,FALSE,owned,front,"6,000.00",TRUE,Гомельская обл.,5,3,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,116
Mercedes-Benz,S320,automatic,black,375000,1993,gasoline,FALSE,gasoline,3.2,sedan,FALSE,owned,rear,"5,850.00",FALSE,Минская обл.,14,4,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,30
Ford,Mustang,mechanical,black,120000,2003,gasoline,FALSE,gasoline,3.8,coupe,FALSE,owned,rear,"5,500.00",TRUE,Могилевская обл.,9,229,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,383
Volkswagen,T4 Multivan,mechanical,green,400000,1993,diesel,FALSE,diesel,2.4,minibus,FALSE,owned,front,"5,100.00",TRUE,Могилевская обл.,9,24,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,60
Honda,HR-V,mechanical,silver,253005,2004,gas,TRUE,gasoline,1.6,suv,FALSE,owned,all,"4,800.00",FALSE,Минская обл.,11,3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4
BMW,520,automatic,silver,280000,2002,gasoline,FALSE,gasoline,2.2,sedan,FALSE,owned,rear,"4,800.00",FALSE,Брестская обл.,6,3,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,41
Audi,A4,mechanical,grey,360000,2001,gasoline,FALSE,gasoline,2,sedan,FALSE,owned,front,"4,742.47",FALSE,Витебская обл.,2,1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
Peugeot,307,mechanical,black,244300,2005,diesel,FALSE,diesel,1.6,hatchback,FALSE,owned,front,"4,500.00",FALSE,Брестская обл.,6,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,4
Audi,A6,automatic,silver,418000,1999,gasoline,FALSE,gasoline,2.4,sedan,FALSE,owned,front,"4,300.00",FALSE,Минская обл.,11,4,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,89
Honda,HR-V,mechanical,black,298000,2001,gasoline,FALSE,gasoline,1.6,universal,FALSE,owned,front,"4,211.33",FALSE,Брестская обл.,11,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,61
Mitsubishi,Colt,mechanical,black,150000,2007,gasoline,FALSE,gasoline,1.1,universal,FALSE,owned,front,"3,900.00",FALSE,Минская обл.,7,5,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,182
Volkswagen,Bora,mechanical,green,320000,1999,gasoline,FALSE,gasoline,2,sedan,FALSE,owned,front,"3,580.00",TRUE,Минская обл.,12,80,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,146
Opel,Omega,automatic,blue,347000,2002,diesel,FALSE,diesel,2.5,universal,FALSE,owned,rear,"3,500.00",TRUE,Минская обл.,4,12,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,64
Volkswagen,Beetle,mechanical,red,200000,2000,gasoline,FALSE,gasoline,1.8,coupe,FALSE,owned,front,"3,400.00",FALSE,Гродненская обл.,4,1,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,14
Peugeot,206,mechanical,black,161000,2003,gasoline,FALSE,gasoline,1.6,cabriolet,FALSE,owned,front,"3,150.00",FALSE,Гродненская обл.,7,2,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,79
Volkswagen,Golf,mechanical,red,285000,1997,diesel,FALSE,diesel,1.9,universal,FALSE,owned,all,"3,000.00",FALSE,Минская обл.,9,4,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,13
Subaru,Legacy,automatic,blue,321869,1998,gasoline,FALSE,gasoline,2.2,sedan,FALSE,owned,all,"2,500.00",FALSE,Гомельская обл.,20,8,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,61
Renault,Clio,mechanical,blue,252000,1999,diesel,FALSE,diesel,1.9,hatchback,FALSE,owned,front,"2,000.00",FALSE,Минская обл.,11,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2
Kia,Carnival,mechanical,green,300000,2000,diesel,FALSE,diesel,2.9,minibus,FALSE,owned,front,"1,999.00",TRUE,Могилевская обл.,6,31,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,47
Ford,Transit,mechanical,white,32187,1996,diesel,FALSE,diesel,2.5,van,FALSE,owned,rear,"1,800.00",TRUE,Могилевская обл.,4,34,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,48
Volkswagen,Bora,automatic,black,1000,2000,gasoline,FALSE,gasoline,1.8,sedan,FALSE,emergency,front,"1,500.00",FALSE,Минская обл.,12,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2
Mitsubishi,Space Wagon,mechanical,blue,235590,1994,gasoline,FALSE,gasoline,2,minivan,FALSE,owned,front,"1,500.00",FALSE,Гродненская обл.,10,33,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,135
Seat,Toledo,mechanical,red,400000,1993,gasoline,FALSE,gasoline,1.8,sedan,FALSE,owned,front,"1,500.00",TRUE,Минская обл.,2,12,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,85
Ford,Transit,mechanical,white,300000,1989,gas,TRUE,gasoline,2,minibus,FALSE,owned,rear,"1,300.00",TRUE,Брестская обл.,4,4,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,85
Audi,100,mechanical,silver,333333,1986,gasoline,FALSE,gasoline,1.8,sedan,FALSE,owned,front,"1,100.00",TRUE,Гродненская обл.,2,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,187
Audi,100,mechanical,other,393678,1985,gas,TRUE,gasoline,2.3,sedan,FALSE,owned,front,"1,050.00",FALSE,Брестская обл.,8,12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,15
Ford,Windstar,mechanical,green,236541,1999,diesel,FALSE,diesel,1.9,minivan,FALSE,owned,front,"1,000.00",TRUE,Могилевская обл.,18,3,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,39
Volkswagen,Golf,mechanical,other,343000,1990,gasoline,FALSE,gasoline,1.3,hatchback,FALSE,owned,front,950,FALSE,Гродненская обл.,13,3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,52
Volkswagen,Passat,mechanical,green,398000,1992,gasoline,FALSE,gasoline,1.8,universal,FALSE,emergency,front,750,FALSE,Витебская обл.,31,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,75
Daewoo,Nubira,mechanical,silver,350000,1999,gasoline,FALSE,gasoline,2,universal,FALSE,emergency,front,700,FALSE,Минская обл.,2,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,60
Renault,Laguna,mechanical,blue,400000,1994,gasoline,FALSE,gasoline,1.8,hatchback,FALSE,owned,front,700,TRUE,Брестская обл.,5,10,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,57
Kia,Clarus,mechanical,green,430000,1997,gas,TRUE,gasoline,1.8,sedan,FALSE,owned,front,500,FALSE,Минская обл.,2,8,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,159
Renault,Clio,mechanical,white,280000,1997,diesel,FALSE,diesel,1.9,hatchback,FALSE,owned,front,450,TRUE,Минская обл.,8,10,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,186
Ford,Sierra,mechanical,red,60000,1988,gas,TRUE,gasoline,2,hatchback,FALSE,owned,rear,400,TRUE,Минская обл.,8,12,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,61
Mazda,CX-5,automatic,grey,0,2019,gasoline,FALSE,gasoline,2.5,suv,TRUE,new,all,"35,200.00",TRUE,Минская обл.,1,42,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,83
Porsche,Cayenne,automatic,black,120000,2010,gasoline,FALSE,gasoline,3,suv,FALSE,owned,all,"22,850.00",FALSE,Минская обл.,7,3,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6
Kia,Sorento,automatic,white,45500,2015,gasoline,FALSE,gasoline,2,suv,FALSE,owned,front,"22,800.00",TRUE,Витебская обл.,15,29,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,77
Toyota,Camry,automatic,black,105000,2016,diesel,FALSE,diesel,2.5,sedan,FALSE,owned,front,"19,900.00",FALSE,Минская обл.,18,3,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,91
Volkswagen,T5 Caravelle,mechanical,grey,137000,2011,diesel,FALSE,diesel,2,minibus,FALSE,owned,front,"19,500.00",FALSE,Витебская обл.,13,6,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,63
Ford,Galaxy,mechanical,black,126000,2016,diesel,FALSE,diesel,2,minivan,FALSE,owned,front,"18,900.00",FALSE,Минская обл.,21,35,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,50
Ford,Mondeo,automatic,white,54000,2015,gasoline,FALSE,gasoline,2.5,sedan,FALSE,owned,front,"16,800.00",FALSE,Минская обл.,14,64,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,88
Toyota,Corolla,automatic,silver,81000,2016,gasoline,FALSE,gasoline,1.6,sedan,FALSE,owned,front,"15,650.19",FALSE,Минская обл.,5,5,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,68
Citroen,C4 Grand Picasso,mechanical,blue,113600,2015,diesel,FALSE,diesel,2,minivan,FALSE,owned,front,"14,500.00",FALSE,Минская обл.,17,10,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,79
Honda,CR-V,automatic,grey,167000,2011,gasoline,FALSE,gasoline,2.4,suv,FALSE,owned,all,"12,900.00",FALSE,Брестская обл.,5,2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,114
BMW,118,automatic,blue,119852,2011,gasoline,FALSE,gasoline,1.6,hatchback,FALSE,owned,rear,"12,750.00",FALSE,Гомельская обл.,14,4,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,40
Skoda,Rapid,mechanical,blue,56000,2016,gasoline,FALSE,gasoline,1.6,liftback,FALSE,owned,front,"12,500.00",TRUE,Витебская обл.,18,11,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,79
Volkswagen,Touareg,automatic,blue,260000,2005,diesel,FALSE,diesel,2.5,suv,FALSE,owned,all,"11,900.00",TRUE,Минская обл.,9,311,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,637
Nissan,Sentra,automatic,black,111000,2014,gasoline,FALSE,gasoline,1.6,sedan,FALSE,owned,front,"11,500.00",FALSE,Минская обл.,11,1,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,64
BMW,740,automatic,black,230600,2006,gasoline,FALSE,gasoline,4,sedan,FALSE,owned,rear,"10,670.00",FALSE,Гомельская обл.,10,23,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,90
Nissan,Murano,automatic,red,163639,2009,gasoline,FALSE,gasoline,3.5,suv,FALSE,owned,all,"10,499.00",TRUE,Минская обл.,18,80,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,124
Volkswagen,Tiguan,mechanical,white,134000,2008,gasoline,FALSE,gasoline,1.4,suv,FALSE,owned,all,"9,999.00",TRUE,Минская обл.,17,80,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,124
Land Rover,Range Rover,automatic,silver,222000,2002,diesel,FALSE,diesel,3,suv,FALSE,owned,all,"9,700.00",FALSE,Гродненская обл.,4,937,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,1236
Suzuki,Grand Vitara,automatic,green,165000,2007,gasoline,FALSE,gasoline,2,suv,FALSE,owned,all,"9,000.00",FALSE,Минская обл.,7,2,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,52
Peugeot,807,mechanical,blue,415000,2006,diesel,FALSE,diesel,2,minivan,FALSE,owned,front,"7,700.00",TRUE,Минская обл.,20,5,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,70
Kia,Rio,mechanical,white,140000,2014,gasoline,FALSE,gasoline,1.4,sedan,FALSE,owned,front,"7,600.00",FALSE,Гомельская обл.,4,1,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,28
Opel,Vivaro,mechanical,white,540000,2004,diesel,FALSE,diesel,1.9,minibus,FALSE,owned,front,"7,500.00",FALSE,Минская обл.,7,13,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,92
Volkswagen,Touran,mechanical,grey,207000,2009,gasoline,FALSE,gasoline,1.4,minivan,FALSE,owned,front,"7,199.00",TRUE,Витебская обл.,13,17,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,28
Opel,Astra,mechanical,blue,76000,2007,gasoline,FALSE,gasoline,1.6,hatchback,FALSE,owned,front,"7,000.00",FALSE,Гомельская обл.,4,4,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,78
Mercedes-Benz,E220,mechanical,other,391000,2003,diesel,FALSE,diesel,2.2,sedan,FALSE,owned,rear,"6,699.00",FALSE,Гомельская обл.,15,34,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,124
Chrysler,Voyager,mechanical,black,352000,2004,diesel,FALSE,diesel,2.5,minivan,FALSE,owned,front,"6,500.00",FALSE,Брестская обл.,8,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,21
Volkswagen,Passat,mechanical,silver,300000,2001,diesel,FALSE,diesel,1.9,universal,FALSE,owned,front,"6,000.00",FALSE,Брестская обл.,4,8,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,188
Opel,Astra,mechanical,blue,193000,2007,gasoline,FALSE,gasoline,1.8,hatchback,FALSE,owned,front,"5,650.00",TRUE,Минская обл.,17,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3
Dodge,Caliber,automatic,other,193266,2007,gasoline,FALSE,gasoline,2,hatchback,FALSE,owned,front,"5,600.00",FALSE,Минская обл.,10,131,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,213
Peugeot,207,mechanical,black,210000,2009,gasoline,FALSE,gasoline,1.4,universal,FALSE,owned,front,"5,550.00",FALSE,Минская обл.,9,1,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,28
Honda,Accord,automatic,silver,350000,2002,gasoline,FALSE,gasoline,3,coupe,FALSE,owned,front,"5,500.00",FALSE,Минская обл.,7,64,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,119
Peugeot,407,mechanical,grey,243000,2007,gasoline,FALSE,gasoline,1.8,sedan,FALSE,owned,front,"5,450.00",TRUE,Минская обл.,8,6,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,85
Land Rover,Freelander,automatic,white,182400,2004,gasoline,FALSE,gasoline,2.5,suv,FALSE,owned,all,"5,399.00",TRUE,Минская обл.,17,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12
Volkswagen,Sharan,mechanical,green,640000,1997,diesel,FALSE,diesel,1.9,minivan,FALSE,owned,front,"5,200.00",TRUE,Гомельская обл.,21,1,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,28
BMW,735,automatic,green,311000,1998,gasoline,FALSE,gasoline,3.5,sedan,FALSE,owned,rear,"4,950.00",FALSE,Минская обл.,5,10,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,87
Peugeot,207,mechanical,white,180000,2006,gasoline,FALSE,gasoline,1.4,hatchback,FALSE,owned,front,"4,630.00",FALSE,Минская обл.,4,2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,157
Peugeot,806,mechanical,other,365000,1997,gasoline,FALSE,gasoline,2,minivan,FALSE,owned,front,"4,500.00",FALSE,Минская обл.,3,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,59
Seat,Ibiza,mechanical,white,150000,2010,diesel,FALSE,diesel,1.4,hatchback,FALSE,owned,front,"4,457.93",FALSE,Витебская обл.,4,3,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,79
Fiat,Punto,mechanical,red,181487,2007,gasoline,FALSE,gasoline,1.4,hatchback,FALSE,owned,front,"4,400.00",TRUE,Минская обл.,15,15,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,27
Citroen,C5,mechanical,blue,437000,2001,diesel,FALSE,diesel,2,hatchback,FALSE,owned,front,"4,300.00",FALSE,Гродненская обл.,7,1,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,6
Saab,9-May,automatic,black,290000,2001,gasoline,FALSE,gasoline,2.3,sedan,FALSE,owned,front,"4,100.00",FALSE,Минская обл.,9,29,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,87
Hyundai,Santa Fe,automatic,black,193121,2004,gasoline,FALSE,gasoline,2.7,suv,FALSE,owned,front,"3,850.00",FALSE,Минская обл.,11,4,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,202
Citroen,C5,mechanical,black,374000,2002,gas,TRUE,gasoline,1.8,hatchback,FALSE,owned,front,"3,600.00",TRUE,Гродненская обл.,10,19,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,147
Mazda,6,mechanical,grey,303000,2002,gasoline,FALSE,gasoline,1.8,universal,FALSE,owned,front,"3,500.00",FALSE,Минская обл.,8,37,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,116
Volkswagen,T4,mechanical,white,300000,1991,diesel,FALSE,diesel,1.9,minibus,FALSE,owned,front,"3,450.00",FALSE,Минская обл.,4,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8
Peugeot,406,mechanical,green,250000,2000,gasoline,FALSE,gasoline,1.8,sedan,FALSE,owned,front,"2,850.00",FALSE,Минская обл.,4,2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,26
Kia,Joice,mechanical,grey,290000,1999,gasoline,FALSE,gasoline,2,minivan,FALSE,owned,front,"2,800.00",FALSE,Минская обл.,4,4,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,62
Audi,A6,mechanical,blue,350000,1996,gasoline,FALSE,gasoline,2.8,sedan,FALSE,owned,front,"2,600.00",FALSE,Гродненская обл.,10,16,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,35
Volvo,740,mechanical,white,300000,1986,diesel,FALSE,diesel,2.4,universal,FALSE,owned,rear,"2,500.00",FALSE,Гомельская обл.,9,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
Great Wall,Peri,mechanical,red,127000,2008,gasoline,FALSE,gasoline,1.3,hatchback,FALSE,owned,front,"2,300.00",FALSE,Минская обл.,9,29,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,136
Volvo,V40,mechanical,black,377000,1998,gasoline,FALSE,gasoline,1.6,universal,FALSE,owned,front,"2,299.00",FALSE,Минская обл.,15,43,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,151
Peugeot,406,mechanical,silver,300000,1997,diesel,FALSE,diesel,1.9,sedan,FALSE,owned,front,"2,100.00",FALSE,Минская обл.,7,8,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10
Honda,Accord,mechanical,blue,400000,1996,gasoline,FALSE,gasoline,1.8,sedan,FALSE,owned,front,"2,100.00",FALSE,Гродненская обл.,2,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,57
Renault,Twingo,automatic,green,192566,1999,gasoline,FALSE,gasoline,1.2,hatchback,FALSE,owned,front,"1,800.00",FALSE,Брестская обл.,13,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,77
Rover,25,mechanical,blue,330000,2001,gasoline,FALSE,gasoline,1.6,hatchback,FALSE,owned,front,"1,450.00",TRUE,Витебская обл.,3,4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,60
ГАЗ,24,mechanical,white,99000,1983,gasoline,FALSE,gasoline,2.4,sedan,FALSE,owned,rear,950,FALSE,Гродненская обл.,5,4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,90
Volkswagen,Golf,mechanical,grey,420000,1991,gasoline,FALSE,gasoline,1.3,hatchback,FALSE,owned,front,900,FALSE,Минская обл.,11,5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,13
Fiat,Multipla,mechanical,red,244000,2000,gasoline,FALSE,gasoline,1.6,minivan,FALSE,owned,front,800,FALSE,Могилевская обл.,1,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,51
Mazda,626,mechanical,other,436246,1987,diesel,FALSE,diesel,2,sedan,FALSE,owned,front,151.94,FALSE,Гомельская обл.,8,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,32
Volkswagen,T6,automatic,black,228000,2015,diesel,FALSE,diesel,2,minivan,FALSE,owned,front,"32,000.00",FALSE,Гомельская обл.,12,1,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,42
Mercedes-Benz,E220,automatic,white,207000,2015,diesel,FALSE,diesel,2.1,sedan,FALSE,owned,rear,"18,800.00",FALSE,Минская обл.,14,26,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,116
BMW,X5,automatic,white,183763,2008,diesel,FALSE,diesel,3,suv,FALSE,owned,all,"17,999.00",TRUE,Минская обл.,16,33,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,69
Hyundai,Creta,automatic,white,75000,2016,gasoline,FALSE,gasoline,1.6,suv,FALSE,owned,front,"16,500.00",FALSE,Минская обл.,5,1,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,70
Audi,A6,automatic,brown,93000,2013,gasoline,FALSE,gasoline,2,sedan,FALSE,owned,front,"16,000.00",FALSE,Минская обл.,12,68,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,105
Skoda,Rapid,mechanical,other,0,2019,gasoline,FALSE,gasoline,1.6,sedan,TRUE,new,front,"14,746.28",TRUE,Минская обл.,15,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2
Hyundai,Santa Fe,mechanical,black,176000,2011,gasoline,FALSE,gasoline,2.4,suv,FALSE,owned,front,"13,700.00",FALSE,Гродненская обл.,11,1,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,29
BMW,730,automatic,black,287000,2007,diesel,FALSE,diesel,3,sedan,FALSE,owned,rear,"11,700.00",TRUE,Гродненская обл.,7,3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,20
